title_url,title,authors,image,description
https://49thshelf.com/Books/I/India-India,"India, India",Yolande Villemaire,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/india-india/9781897430125_cover/423074696-1-eng-CA/9781897430125_cover_coverbookpage_embed.jpg,"A poetic novel by Quebec’s Yolande Villemaire, India, India chronicles an unfolding journey into the heart of contemporary India. When Montreal artist Miliana Tremblay is invited to exhibit in India, she plans an extended visit including a spiritual retreat led by the Dalai Lama. To help with her travel arrangements she contacts Dervish India Tours and is charmed by the company’s charismatic owner, Khayyal Khan. In the perplexing paradox that is contemporary India, Miliana is caught between love and fear and the colliding cultures of the First and Third worlds. Seeking solitude, she insists on travelling alone, but is poorly prepared for the realities of the colourful and sometimes maddening Sub-Continent. Khayyal Khan is also on a spiritual quest and offers friendship, but when travel arrangements go awry Miliana begins to question his integrity. Journey with Miliana, from South to North, from the Kalachakra retreat to the spice and sari markets, through the crowded streets of Delhi to the breathtaking marbles of the Taj Mahal where, in the end, love and beauty silence the unanswerable questions on this enchanting journey of discovery in the complex world of India today "
https://49thshelf.com/Books/I/Indiana-Pulcinella,Indiana Pulcinella,Garry Ryan,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/indiana-pulcinella/9781926455570_cover/217535517-1-eng-CA/9781926455570_cover_coverbookpage_embed.jpg,"After saving the Calgary Stampede from a potential terror attack in Glycerine, Detectives Lane and Li find themselves on the hunt yet again, this time following a pair of gruesome killers whose perfectly composed crime scenes match those of an inmate put away by Calgary Police years earlier. As more people come into the line of fire, Lane must team up with some unlikely new allies in order to crack the case.Meanwhile, with the birth of a new nephew, the happily chaotic Lane household must deal with the taciturn detective's estranged, fundamentalist family and their efforts to interfere in raising the child. "
https://49thshelf.com/Books/I/Indian-Horse,Indian Horse,Richard Wagamese,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/indian-horse/9781553654025_cover/420503383-1-eng-CA/9781553654025_cover_coverbookpage_embed.jpg,"Winner of the Canada Reads People's Choice award and the First Nations Communities Reads program and short-listed for the International IMPAC DUBLIN Literary Award.A Globe and Mail top 100 book of 2012Saul Indian Horse is dying. Tucked away in a hospice high above the clash and clang of a big city, he embarks on a marvellous journey of imagination back through the life he led as a northern Ojibway, with all its sorrows and joys.With compassion and insight, author Richard Wagamese traces through his fictional characters the decline of a culture and a cultural way. For Saul, taken forcibly from the land and his family when he's sent to residential school, salvation comes for a while through his incredible gifts as a hockey player. But in the harsh realities of 1960s Canada, he battles obdurate racism and the spirit-destroying effects of cultural alienation and displacement.Indian Horse unfolds against the bleak loveliness of northern Ontario, all rock, marsh, bog and cedar. Wagamese writes with a spare beauty, penetrating the heart of a remarkable Ojibway man. Evaluated and Approved by ERAC "
https://49thshelf.com/Books/I/Indian-Horse3,Indian Horse,Richard Wagamese,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/indian-horse3/9781771621908_cover/420725174-1-eng-CA/9781771621908_cover_coverbookpage_embed.jpg,"Saul Indian Horse has hit bottom. His last binge almost killed him, and now he’s a reluctant resident in a treatment centre for alcoholics, surrounded by people he’s sure will never understand him. But Saul wants peace, and he grudgingly comes to see that he’ll find it only through telling his story. With him, readers embark on a journey back through the life he’s led as a northern Ojibway, with all its joys and sorrows.With compassion and insight, author Richard Wagamese traces through his fictional characters the decline of a culture and a cultural way. For Saul, taken forcibly from the land and his family when he’s sent to residential school, salvation comes for a while through his incredible gifts as a hockey player. But in the harsh realities of 1960s Canada, he battles obdurate racism and the spirit-destroying effects of cultural alienation and displacement. Indian Horse unfolds against the bleak loveliness of northern Ontario, all rock, marsh, bog and cedar. Wagamese writes with a spare beauty, penetrating the heart of a remarkable Ojibway man. "
https://49thshelf.com/Books/I/Indians-Don-t-Cry3,Indians Don't Cry,George Kenny,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/indians-don-t-cry/9780887557699_cover/410090345-1-eng-CA/9780887557699_cover_coverbookpage_embed.jpg,"George Kenny is an Anishinaabe poet and playwright who learned traditional ways from his parents before being sent to residential school in 1958. When Kenny published his first book, 1982’s Indians Don’t Cry, he joined the ranks of Indigenous writers such as Maria Campbell, Basil Johnston, and Rita Joe whose work melded art and political action. Hailed as a landmark in the history of Indigenous literature in Canada, this new edition is expected to inspire a new generation of Anishinaabe writers with poems and stories that depict the challenges of Indigenous people confronting and finding ways to live within urban settler society. Indians Don’t Cry: Gaawin Mawisiiwag Anishinaabeg is the second book in the First Voices, First Texts series, which publishes lost or underappreciated texts by Indigenous artists. This new bi-lingual edition includes a translation of Kenny’s poems and stories into Anishinaabemowin by Pat Ningewance and an afterword by literary scholar Renate Eigenbrod.  "
https://49thshelf.com/Books/I/Indians-Don-t-Cry,Indians Don't Cry,George Kenny,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/indians-don-t-cry/9780887557699_cover/415324382-1-eng-CA/9780887557699_cover_coverbookpage_embed.jpg,"George Kenny is an Anishinaabe poet and playwright who learned traditional ways from his parents before being sent to residential school in 1958. When Kenny published his first book, 1982’s Indians Don’t Cry, he joined the ranks of Indigenous writers such as Maria Campbell, Basil Johnston, and Rita Joe whose work melded art and political action. Hailed as a landmark in the history of Indigenous literature in Canada, this new edition is expected to inspire a new generation of Anishinaabe writers with poems and stories that depict the challenges of Indigenous people confronting and finding ways to live within urban settler society. Indians Don’t Cry: Gaawin Mawisiiwag Anishinaabeg is the second book in the First Voices, First Texts series, which publishes lost or underappreciated texts by Indigenous artists. This new bi-lingual edition includes a translation of Kenny’s poems and stories into Anishinaabemowin by Pat Ningewance and an afterword by literary scholar Renate Eigenbrod.  "
https://49thshelf.com/Books/I/Indians-on-Vacation3,Indians on Vacation,Thomas King,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/indians-on-vacation3/9781443460545_cover/424320550-1-eng-CA/9781443460545_cover_coverbookpage_embed.jpg,"Meet Bird and Mimi in this brilliant new novel from one of Canada’s foremost authors. Inspired by a handful of old postcards sent by Uncle Leroy nearly a hundred years earlier, Bird and Mimi attempt to trace Mimi’s long-lost uncle and the family medicine bundle he took with him to Europe.  “I’m sweaty and sticky. My ears are still popping from the descent into Vaclav Havel. My sinuses ache. My stomach is upset. My mouth is a sewer. I roll over and bury my face in a pillow. Mimi snuggles down beside me with no regard for my distress. ‘My god,’ she whispers, ‘can it get any better?’” By turns witty, sly and poignant, this is the unforgettable tale of one couple’s holiday trip to Europe, where their wanderings through its famous capitals reveal a complicated history, both personal and political.  "
https://49thshelf.com/Books/I/Indigo-Springs,Indigo Springs,A.M. Dellamonica,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/indigo-springs/9780765359070_cover/284012513-1-eng-CA/9780765359070_cover_coverbookpage_embed.jpg,"Indigo Springs is a sleepy town where things seem pretty normal . . . until Astrid's father dies and she moves into his house. She discovers that for many years her father had been accessing the magic that flowed, literally, in a blue stream beneath the earth, leaking into his house. When she starts to use the liquid ""vitagua"" to enchant everyday items, the results seem innocent enough: a ""'chanted"" watch becomes a charm that means you're always in the right place at the right time; a ""'chanted"" pendant enables the wearer to convince anyone of anything . . .But as events in Indigo Springs unfold and the true potential of vitagua is revealed, Astrid and her friends unwittingly embark on a journey fraught with power, change, and a future too devastating to contemplate. Friends become enemies and enemies become friends as Astrid discovers secrets from her shrouded childhood that will lead her to a destiny stranger than she could have imagined . . . "
https://49thshelf.com/Books/I/Indigo-Springs2,Indigo Springs,A.M. Dellamonica,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/indigo-springs2/9780765319470_cover/422191089-1-eng-CA/9780765319470_cover_coverbookpage_embed.jpg,"Indigo Springs is a sleepy town where things seem pretty normal . . . until Astrid's father dies and she moves into his house. She discovers that for many years her father had been accessing the magic that flowed, literally, in a blue stream beneath the earth, leaking into his house. When she starts to use the liquid ""vitagua"" to enchant everyday items, the results seem innocent enough: a ""'chanted"" watch becomes a charm that means you're always in the right place at the right time; a ""'chanted"" pendant enables the wearer to convince anyone of anything . . .But as events in Indigo Springs unfold and the true potential of vitagua is revealed, Astrid and her friends unwittingly embark on a journey fraught with power, change, and a future too devastating to contemplate. Friends become enemies and enemies become friends as Astrid discovers secrets from her shrouded childhood that will lead her to a destiny stranger than she could have imagined . . . "
https://49thshelf.com/Books/I/Indigo-Time2,Indigo Time,Sally McBride,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/indigo-time2/9781927400319_cover/115531258-1-eng-CA/9781927400319_cover_coverbookpage_embed.jpg,"Marrula Tamara, once Empress of Worlds, has been exiled for treachery to a planet called Strand. She has one great treasure: the engineered horse Raj’azul. In his blood lies the secret of her immortality…and the seed of her downfall.As her fellow exiles form a primitive society, centuries pass while Marrula schemes revenge. She needs three things: Raj’azul’s blood, the time-twisting mind of her own great-granddaughter, and the utter ruthlessness to use them both. But when her rebellious slave Warrek realizes Marrula is about to destroy a world to save herself, he steals the horse and vanishes into the wild mountain territories. He must remain free long enough to kill the innocent girl and thwart Marrula’s plan.But in remote Tarlannat Hold he finds a woman even more beautiful and ruthless than Marrula…the doomed girl’s mother, Kael. And Kael knows what is at stake.If these three women’s rogue Talents meld, time itself will be unwound and the universe destroyed. Warrek must join forces with the one man who truly despises him and battle his way to the center of the coming time storm. Together, these two pawns might succeed in toppling a Queen…. "
https://49thshelf.com/Books/I/In-Due-Season,In Due Season,Christine van der Mark,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/in-due-season/9781771120715_cover/420349536-1-eng-CA/9781771120715_cover_coverbookpage_embed.jpg,"First published in 1947, In Due Season broke new ground with its fictional representation of women and of Indigenous people. Set during the dustbowl 1930s, this tersely narrated prize-winning novel follows Lina Ashley, a determined solo female homesteader who takes her family from drought-ridden southern Alberta to a new life in the Peace River region. Here her daughter Poppy grows up in a community characterized by harmonious interactions between the local Métis and newly arrived European settlers. Still, there is tension between mother and daughter when Poppy becomes involved with a Métis lover. This novel expands the patriarchal canon of Canadian prairie fiction by depicting the agency of a successful female settler and, as noted by Dorothy Livesay, was “one of the first, if not the first Canadian novel wherein the plight of the Native Indian and the Métis is honestly and painfully recorded.” The afterword by Carole Gerson and Janice Dowson provides substantial information about author Christine van der Mark and situates her under-acknowledged book within the contexts of Canadian social, literary, and publishing history.  "
https://49thshelf.com/Books/I/Industrial-Magic,Industrial Magic,Kelley Armstrong,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/industrial-magic/9780307358370_cover/410260916-1-eng-CA/9780307358370_cover_coverbookpage_embed.jpg,"Think your in-laws are scary? Try meeting Paige Winterbourne’s potential father-in-law: CEO of the Cortez Cabal, a multinational corporation…and the supernatural equivalent of the Mafia. Lucas Cortez has devoted his life to ruining the Cabals, though that doesn’t stop his father from expecting him to take over the family business someday. Benicio’s favorite ploy is to appeal to Lucas’s quixotic ideals by asking him to investigate Cabal cases of injustice.
After years of failure, Benicio finally has the perfect case: a teenage witch attacked and left for dead. Refusing will be difficult enough for Lucas…near impossible for his new witch girlfriend. Paige and Lucas soon discover that the young witch wasn’t the first Cabal teenager attacked.
When the infighting among the Cabals threatens to let the killer continue his spree, Paige and Lucas decide it’s up to them to stop him. The chase takes them on a cross-country hunt through the supernatural world, where allies can be found in the strangest places, including a celebrity necromancer, a wise-cracking Celtic deity, a pissed-off ghost, a half-mad clairvoyant, and a group of vampires who’d really rather be in an Anne Rice novel.Book 4 in the Otherworld series. "
https://49thshelf.com/Books/I/Industrial-Magic3,Industrial Magic,Kelley Armstrong,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/industrial-magic3/9781400025282_cover/391730355-1-eng-CA/9781400025282_cover_coverbookpage_embed.jpg,"Meet the smart, sexy — supernatural — women of the otherworld. This is not your mother’s coven...Kelley Armstrong returns with the eagerly awaited follow-up to Dime Store Magic. Paige Winterbourne, a headstrong young woman haunted by a dark legacy, is now put to the ultimate test as she fights to save innocents from the most insidious evil of all.. . .In the aftermath of her mother’s murder, Paige broke with the elite, ultraconservative American Coven of Witches. Now her goal is to start a new Coven for a new generation. But while Paige pitches her vision to uptight thirty-something witches in business suits, a more urgent matter commands her attention.Someone is murdering the teenage offspring of the underworld’s most influential Cabals — a circle of families that makes the mob look like amateurs. And none is more powerful than the Cortez Cabal, a faction Paige is intimately acquainted with. Lucas Cortez, the rebel son and unwilling heir, is none other than her boyfriend. But love isn’t blind, and Paige has her eyes wide open as she is drawn into a hunt for an unnatural-born killer. Pitted against shamans, demons, and goons, it’s a battle chilling enough to make a wild young woman grow up in a hurry. If she gets the chance. "
https://49thshelf.com/Books/I/Inevitable2,Inevitable,Michelle Rowen,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/inevitable2/9780373796045_cover/420226025-1-eng-CA/9780373796045_cover_coverbookpage_embed.jpg,"Paranormal investigator and erotic novelist Emma Black is at a masquerade ball and looking for a coveted lust potion. Unexpectedly, she bumps into her former partner, the ridiculously sexy (oh so sexy!) Ryan Shephard. And, for added bonus temptation points, the rare lust potion is splashed on both of them?with instantaneously hot results!But is the incredible, mind-blowing sex between them only the result of the potion? Or are Emma and Ryan simply giving in to the inevitable? "
https://49thshelf.com/Books/I/Infidelity,Infidelity,Stacey May Fowles,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/infidelity/9781770411418_cover/332193115-1-eng-CA/9781770411418_cover_coverbookpage_embed.jpg,"Ronnie, an engaged hairdresser with a history of teenage recklessness and mystery childhood illnesses, feels stifled by the unavoidable pull of the predictable, comfortable life laid out before her. Charlie, an anxiety-ridden, award-winning writer, feels suffocated by his literary success and familial responsibility, including a bread-winning wife and a child with autism. When the unlikely pair meet at a holiday party where Ronnie’s fiancé is the caterer, a torrid affair, which begins on office desks and in Toronto hotel rooms, provides both with a false reality that offers solace in its secrets. Charlie becomes obsessed with the calm of Ronnie’s ordinariness, and Ronnie revels in the clandestine secrets and dramatic interludes of an otherwise predictable life. The two live in film scripts and prose, until the entire lie combusts in all its tragic beauty. Beautifully written and engaging, this novel calls into question society’s strict definition of right versus wrong while examining what it means to be a husband, wife, parent, and human being. "
https://49thshelf.com/Books/I/Infierno-y-paraiso,Infierno y paraiso,Barbara Dunlop,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/infierno-y-paraiso2/9780373517060_cover/408261182-1-eng-CA/9780373517060_cover_coverbookpage_embed.jpg,"Infierno y paraiso by Barbara Dunlop released on Feb 12, 2008 is available now for purchase. "
