title_url,title,authors,image,description
https://49thshelf.com/Books/T/The-River-Runs-Orange,The River Runs Orange,R.J. Harlick,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-river-runs-orange/9781894917629_author/425326053-1-eng-CA/9781894917629_author_coverbookpage_embed.jpg,"In the third action-packed thriller of the West Quebec series, Meg Harris is back more determined than ever to fight against injustice, but sometimes the line between right and wrong is fuzzy. During a wild, whitewater paddle down a wilderness river, Meg discovers the skull and bones of a woman whose very existence takes the archeological world by storm. But when her neighbours, the Migiskan Algonquin, declare their rights to the ancient remains, Meg becomes embroiled in a fight that pits ancient beliefs against modern ones and can only lead to murder. As Meg races to catch the killer, she finds herself once more daring the rivers fury, this time with the added horror of a raging forest fire. In this book R.J. Harlick explores the controversy surrounding ancient human remains. Who owns them, the museums that house the archeological finds or the First Nations descendents? Should they be used to further mans knowledge or returned to the earth to maintain peace and harmony? Questions to which there are no easy answers, as Meg Harris discovers when she tries to balance her love for Eric Odjik and her friendship with the Migiskan with her beliefs as a modern woman.This is the third book in the Meg Harris Mystery series. The next book is Arctic Blue Death.   "
https://49thshelf.com/Books/T/The-Road-Narrows-As-You-Go,The Road Narrows As You Go,Lee Henderson,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-road-narrows-as-you-go/9780670069897_cover/183281844-1-eng-CA/9780670069897_cover_coverbookpage_embed.jpg," All Wendy Ashbubble has ever wanted is to draw comics as well as Charles Schultz’s Peanuts —and to one day see her creations grace the pages of a major daily newspaper. Growing up in Victoria in the 1970s, Wendy dreams of getting out, getting away … and getting recognition for her talent. And there’s another, never-whispered motivation that prompts her to seek her fortune: a deeply buried memory and unshakeable belief that her unknown father is Ronald Reagan, the fortieth president of the United States.     A chance meeting in Victoria with an attractive-but-mysterious travelling artist inspires Wendy to take the plunge, and she runs away to live in a dilapidated artists’ commune in San Francisco. There, amid the haze of top-quality weed, unbridled creativity, and unfettered sex, her dream begins to take tangible shape. With the aid of Frank Fleecen, an up-and-coming bonds trader and agent, Wendy’s Strays are soon competing for newsprint space against the likes of Berkeley Breathed, Jim Davis, and Bill Watterston … even against Wendy’s beloved Charles Schultz himself.     But there are darker shades on the pencilled horizon: the spectre of AIDS, unexplained disappearances, bad therapy, junk bonds, demonology, and SEC agents investigating Frank’s business protocols.      The Road Narrows As You Go  is simultaneously the portrait of a young woman struggling to find her place and a bright, rollicking, unflinching depiction of the 1980s. It embodies all the brash optimism and ruthless amoralism of the decade, as well as its preoccupation with repressed memories, and fully captures the flavour of an uncertain but deeply vibrant era.  "
https://49thshelf.com/Books/T/The-Road-Narrows-As-You-Go2,The Road Narrows As You Go,Lee Henderson,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-road-narrows-as-you-go2/9780143172369_cover/419789666-1-eng-CA/9780143172369_cover_coverbookpage_embed.jpg," All Wendy Ashbubble has ever wanted is to draw comics as well as Charles Schultz’s Peanuts —and to one day see her creations grace the pages of a major daily newspaper. Growing up in Victoria in the 1970s, Wendy dreams of getting out, getting away … and getting recognition for her talent. And there’s another, never-whispered motivation that prompts her to seek her fortune: a deeply buried memory and unshakeable belief that her unknown father is Ronald Reagan, the fortieth president of the United States.   A chance meeting in Victoria with an attractive-but-mysterious travelling artist inspires Wendy to take the plunge, and she runs away to live in a dilapidated artists’ commune in San Francisco. There, amid the haze of top-quality weed, unbridled creativity, and unfettered sex, her dream begins to take tangible shape. With the aid of Frank Fleecen, an up-and-coming bonds trader and agent, Wendy’s Strays are soon competing for newsprint space against the likes of Berkeley Breathed, Jim Davis, and Bill Watterston … even against Wendy’s beloved Charles Schultz himself.   But there are darker shades on the pencilled horizon: the spectre of AIDS, unexplained disappearances, bad therapy, junk bonds, demonology, and SEC agents investigating Frank’s business protocols.    The Road Narrows As You Go  is simultaneously the portrait of a young woman struggling to find her place and a bright, rollicking, unflinching depiction of the 1980s. It embodies all the brash optimism and ruthless amoralism of the decade, as well as its preoccupation with repressed memories, and fully captures the flavour of an uncertain but deeply vibrant era.  "
https://49thshelf.com/Books/T/The-Road-Past-Altamont2,The Road Past Altamont,Gabrielle Roy,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-road-past-altamont2/9780771094248_cover/216602576-1-eng-CA/9780771094248_cover_coverbookpage_embed.jpg,"In The Road Past Altamont, Roy daringly returns to the same characters and the nearly identical timespan of Street of Riches, but by looking at her subjects with an entirely fresh vision, she creates a wholly new and deeply personal story of young Christine’s decision to become a writer.This haunting and poignant tale weaves a delicate but substantial network of impressions, emotions, and human relationships. "
https://49thshelf.com/Books/T/The-Road-Past-Altamont3,The Road Past Altamont,Gabrielle Roy,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-road-past-altamont3/9780735253353_cover/368043108-1-eng-CA/9780735253353_cover_coverbookpage_embed.jpg,"As emotionally evocative and stirring as Street of Riches, this latest compilation of semi-autobiographical vignettes continues Christine's stories of her childhood and the lessons that helped shape her.
     Those who have read Roy's Street of Riches will be heartened to read this continuation of Roy's journey to authorship, with her literary persona Christine returning once more. In the span of four short stories, Christine relives details and remembered observations of the world as she saw it then, and the realization of what she was seeing as she looked back.     With refreshing candor and wry humour, Roy delivers an exemplary follow-up to her first novel, as young Christine learns what it means to move through the stages of life, and how change is inevitable with each movement. "
https://49thshelf.com/Books/T/The-Road-to-Love2,The Road to Love,Linda Ford,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-road-to-love2/9780373827879_cover/420192627-1-eng-CA/9780373827879_cover_coverbookpage_embed.jpg,"The road that led to Kate Bradshaw's door sometimes seemed the loneliest in the world. In the depths of the Depression, the young widow was struggling to hold on to the family farm and raise two small children. And she had only her faith to sustain her?until the day Hatcher Jones came walking up that long, lonely road.The handsome, mysterious drifter was clearly haunted by some terrible secret from his past. But the simple acts of kindness he showed Kate and her children spoke of a good heart and strong values. And she longed to make him see that there could be redemption for anyone, even him?and that all his wandering had brought him home at last. "
https://49thshelf.com/Books/T/The-Road-Trip-Dialogues2,The Road Trip Dialogues,Jass Richards,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-road-trip-dialogues2/9781926891422_cover/287536788-1-eng-CA/9781926891422_cover_coverbookpage_embed.jpg,"Rev and Dylan are intelligent, sensitive, idealistic, enthusiastic, and – utter failures. When they reconnect twenty years after teacher’s college, Rev is en route to Montreal to see the fireworks festival. (Something with great social and political import.) (Oh shut up. I tried. For twenty years. So to hell with it.) Dylan goes along for the ride. (Typical.) Along the way, they attend a student protest. Against student debt. Sponsored by a car dealership. Understandably, ‘Where did we go wrong?’ becomes ‘What the hell is wrong with the world??’A coming of age story. For those over forty. "
https://49thshelf.com/Books/T/The-Robber-Bride3,The Robber Bride,Margaret Atwood,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-robber-bride3/9780771008955_cover/78381847-1-eng-CA/9780771008955_cover_coverbookpage_embed.jpg,"This is the wise, unsettling, drastic story of three women whose lives share a common wound: Zenia, a woman they first met as university students in the sixties. Zenia is smart and beautiful, by turns manipulative, vulnerable – and irresistible. She has entered into their separate lives to ensnare their sympathy, betray their trust, and exploit their weaknesses. Now Zenia, thought dead, has suddenly reappeared. In this richly layered narrative, Atwood skilfully evokes the decades of the past as she retraces three women’s lives, until we are back in the present – where it’s yet to be discovered whether Zenia’s “pure, free-wheeling malevolence” can still wreak havoc. The Robber Bride reports from the farthest reaches of the sex wars and is one of Margaret Atwood’s most intricate and subversive novels yet.From the Hardcover edition. "
https://49thshelf.com/Books/T/The-Rogue-Hunter2,The Rogue Hunter,Lynsay Sands,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-rogue-hunter2/9780061474293_cover/423724236-1-eng-CA/9780061474293_cover_coverbookpage_embed.jpg,"Samantha Willan is a workaholic lawyer. She's grateful for some rest and relaxation in cottage country, and after a recent breakup she wants to stay as far away from romance as possible. Then she meets her irresistible new neighbor. There's something strange and mysterious about his eyes. Is it just her imagination, or are they locked on her neck?Garrett Mortimer is a rogue hunter. His last assignment united Lucian Argeneau with his lifemate, and Mortimer is hoping this one will be less . . . adventurous. He's here to track down a reported rogue, but fun in the sun is every bloodsucker's nightmare. Worse, he can't seem to get his mind off Samantha, especially when he spies her skinny-dipping in the lake. After eight hundred years as a bachelor, is he ready to turn a volatile attraction into a lasting love affair? "
https://49thshelf.com/Books/T/The-Role-of-Lightning-in-Evolution,The Role of Lightning in Evolution,David Clink,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-role-of-lightning-in-evolution/9781771484015_cover/419738087-1-eng-CA/9781771484015_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Romantic,The Romantic,Barbara Gowdy,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-romantic/9780006474999_cover/424182317-1-eng-CA/9780006474999_cover_coverbookpage_embed.jpg,"Not long after Louise Kirk's mother vanishes, the Richters and their adopted son, Abel, move in across the street, and Louise falls furiously in love. Skillfully interweaving the stories of Abel and Louise at different ages, The Romantic is a powerful exploration of the many incarnations of love and loss. "
https://49thshelf.com/Books/T/The-Roma-Plot2,The Roma Plot,Mario Bolduc,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-roma-plot2/9781459736061_author/425156364-1-eng-CA/9781459736061_author_coverbookpage_embed.jpg,"Max O’Brien is in a race against time … and someone else’s past is catching up with him.Max O’Brien may be a professional con man, but that doesn’t mean you can’t count on him in a bind. So when he hears that his old friend Kevin Dandurand is a wanted man over a seemingly racially motivated killing spree, he heads to Bucharest to try to make sense of what looks like an impossible situation.The buried truths he uncovers reach back to the Second World War, the Auschwitz-Birkenau concentration camp, and an entanglement between a Roma man and a German woman whose echoes pursue O’Brien and Dandurand into the present day. But if they can’t escape the long shadows of the past, the two will find their present cut all too short. "
https://49thshelf.com/Books/T/The-Roof-Walkers,The Roof Walkers,Keith Henderson,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-roof-walkers/9781897190975_cover/324481649-1-eng-CA/9781897190975_cover_coverbookpage_embed.jpg,"Christmas, 1864, in the last years of the civil war, a twenty-year-old Irish Canadian, Eoin O'Donoghue, is newly hired as the personal secretary to the prospective head of the embryonic Irish Republican Army in New York, William R. Roberts. Appalled that the mayhem he sees around him is also being planned for his own country, Eoin offers his services to Gilbert McMicken, head of Canada's secret police. So begins the trajectory of what Eoin himself calls, self-disparagingly, his 'Judas informantcy.'Against a backdrop of fusion and collapse, 600,000 Americans dead, one nation, Canada, about to be created, another to its south in disarray, Irish militants plan northward raids to win a 'New Ireland' on the continent (its capital, Sherbrooke, QC), to split Ireland itself off from Great Britain, and to avenge reverse, cross-border Southern terror hatched in Montreal and approved by Jefferson Davis - murder and bank robberies in St. Albans, Vermont, a form of germ warfare (yellow fever spread by trunks of black vomit encrusted clothing), Confederate Robert Kennedy's almost successful plan to fire-bomb New York City, and the shooting of Abraham Lincoln. Under assumed names, safely housed in the Moffat Mansion on Union Square (with a sunburst flag on the roof, lavishly furnished in mahogany and green, center of the Irish Republic in exile), live the secret, illegitimate twin daughters of James Stephens, Fenian leader in Europe. Who will capture Eoin O'Donoghue's allegiance - his employer, radical New York businessman and Fenian William R. Roberts (later US ambassador to Chile), Deirdre Hopper (Stephens), accomplished painter and musician and daughter of the leader in Dublin, or Canadian spy-master Gilbert McMicken, who regularly insists his protégé provide 'less poetry and more police work.' Two spirits also stalk the book, one Edmund Spencer, author of the Faerie Queene and the Sheriff of Cork, who celebrated the flowers of Ireland and contemplated mass starvation of the Irish as an instrument of Elizabethan power. The other is Thomas D'Arcy McGee, Irish revolutionary, poet, journalist, Father of Confederation, the only federal politician in Canada ever to have been assassinated (by Fenian separatists in 1868), almost three years to the day after Lincoln's death at the hands of John Wilkes Booth. Art or authority, union or secession, integrity or 'informantcy', rapine and war or love and the peaceable kingdom - Eoin O'Donoghue, reluctant patriot and spy, is torn by these choices.  "
https://49thshelf.com/Books/T/The-Roof-Walkers2,The Roof Walkers,Keith Henderson,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-roof-walkers2/9781897190968_author/324211358-1-eng-CA/9781897190968_author_coverbookpage_embed.jpg,"Christmas, 1864, in the last years of the civil war, a twenty-year-old Irish Canadian, Eoin O'Donoghue, is newly hired as the personal secretary to the prospective head of the embryonic Irish Republican Army in New York, William R. Roberts. Appalled that the mayhem he sees around him is also being planned for his own country, Eoin offers his services to Gilbert McMicken, head of Canada's secret police. So begins the trajectory of what Eoin himself calls, self-disparagingly, his 'Judas informantcy.'Against a backdrop of fusion and collapse, 600,000 Americans dead, one nation, Canada, about to be created, another to its south in disarray, Irish militants plan northward raids to win a 'New Ireland' on the continent (its capital, Sherbrooke, QC), to split Ireland itself off from Great Britain, and to avenge reverse, cross-border Southern terror hatched in Montreal and approved by Jefferson Davis - murder and bank robberies in St. Albans, Vermont, a form of germ warfare (yellow fever spread by trunks of black vomit encrusted clothing), Confederate Robert Kennedy's almost successful plan to fire-bomb New York City, and the shooting of Abraham Lincoln. Under assumed names, safely housed in the Moffat Mansion on Union Square (with a sunburst flag on the roof, lavishly furnished in mahogany and green, center of the Irish Republic in exile), live the secret, illegitimate twin daughters of James Stephens, Fenian leader in Europe. Who will capture Eoin O'Donoghue's allegiance - his employer, radical New York businessman and Fenian William R. Roberts (later US ambassador to Chile), Deirdre Hopper (Stephens), accomplished painter and musician and daughter of the leader in Dublin, or Canadian spy-master Gilbert McMicken, who regularly insists his protégé provide 'less poetry and more police work.' Two spirits also stalk the book, one Edmund Spencer, author of the Faerie Queene and the Sheriff of Cork, who celebrated the flowers of Ireland and contemplated mass starvation of the Irish as an instrument of Elizabethan power. The other is Thomas D'Arcy McGee, Irish revolutionary, poet, journalist, Father of Confederation, the only federal politician in Canada ever to have been assassinated (by Fenian separatists in 1868), almost three years to the day after Lincoln's death at the hands of John Wilkes Booth. Art or authority, union or secession, integrity or 'informantcy', rapine and war or love and the peaceable kingdom - Eoin O'Donoghue, reluctant patriot and spy, is torn by these choices.  "
https://49thshelf.com/Books/T/The-Rose-Garden,The Rose Garden,Susanna Kearsley,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-rose-garden/9780749009519_cover/362555787-1-eng-CA/9780749009519_cover_coverbookpage_embed.jpg,"Susanna Kearsley is the Winner of the Romantic Times Book Reviews Reviewer's Choice Award for Best Historical Fiction novel for 2010 (for The Winter Sea).
When Eva's film star sister Catrina dies, she leaves California and returns to Trelowarth, Cornwall, where they spent their childhood summers, to scatter Catrina's ashes and thus return her to the place where she belongs. 
But in doing so Eva must confront ghosts from her own past, as well as those from a time long before her own. For the house where she so often stayed as a child is home not only to her old friends the Hallets, but also to the people who had lived there in the eighteenth century. Eva finds herself able to see and talk to these people, and she falls for Daniel Butler, a man who lived and died long before she herself was born. Eva begins to question her place in the present, and in laying her sister to rest, comes to realise that she too must decide where she really belongs, choosing between the life she knows and the past she feels so drawn towards.  "
https://49thshelf.com/Books/T/The-Rossiter-File2,The Rossiter File,Thomas Rendell Curran,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-rossiter-file2/9781927099643_cover/286803020-1-eng-CA/9781927099643_cover_coverbookpage_embed.jpg,"St. John's, Newfoundland, 1947. Samuel Rossiter is dead. His body is found in a laneway by a police constable late on an August Monday night. Rossiter's death appears to have been the result of an unfortunate accident. But Inspector Eric Stride of the Newfoundland Constabulary isn't convinced. And who is Samuel Rossiter? An impoverished old man living out his time in a boarding house in St. John's? Or something else? To find the answers, Stride follows a trail of evidence and circumstance that goes back more than three decades. And at the end of that trail, he finds himself caught up in a complex story of privilege, wealth, and personal tragedy. "
https://49thshelf.com/Books/T/The-Rule-of-Stephens,The Rule of Stephens,Timothy Taylor,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-rule-of-stephens/9780385687362_cover/392084465-1-eng-CA/9780385687362_cover_coverbookpage_embed.jpg,"""The significance of being a survivor, in the case of Air France Flight 801, for a long time lay in the simple fact that there should have been no survivors.""
Catherine Bach did survive, barely suffering a scratch. She hates the word ""miracle,"" yet it feels that way at first. She returns to life as it was before the plane went down. The biotech startup she'd built from an idea to a multi-million dollar valuation continues its meteoric rise. But then things begin to go very wrong. Glitches in tests that are meant to run smoothly, design delays, security breaches, impatient investors. Catherine has a growing sense that her good fortune is spent, that the universe might be betting against her. 
     
And then comes the late-night call, from one of the other survivors. He has a story to tell, a warning he says, about his own troubles, a life in ruins, his luck run out. And all at the hands, he insists, of a mysterious other, resembling him perfectly right down to the features of his face. 
     
Madness, Catherine thinks. Or she tries to think as a mystery hedge fund launches a takeover attempt, run by a woman nobody seems to know but who is said to bear an uncanny resemblance . . . to Catherine. Catherine has always believed in an ordered, rational world--more Stephen Hawking than Stephen King. But with her life at the brink, she cannot shake the feeling that her ""Rule of Stephens"" may no longer hold.
     Writing with stinging precision about the knife-edge balance between what is known and what is believed, Timothy Taylor bridges the divide between literary fiction and page-turning thriller in this psychological tale of guilt, doubt and doppelgangers. "
https://49thshelf.com/Books/T/The-Runner-and-the-Kelpie,The Runner and the Kelpie,Dave Duncan,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-runner-and-the-kelpie/9781927400654_cover/115526522-1-eng-CA/9781927400654_cover_coverbookpage_embed.jpg,"When the wyrd-woman warned Ivor he was going to meet a monster, he didn’t believe her. He thought he had worse things to worry about. He was wrong about both. "
https://49thshelf.com/Books/T/The-Runner-and-the-Wizard,The Runner and the Wizard,Dave Duncan,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-runner-and-the-wizard/9781927400395_cover/115526876-1-eng-CA/9781927400395_cover_coverbookpage_embed.jpg,"Young Ivor dreams of being a swordsman like his nine older brothers, but until he can grow a beard he’s limited to being a runner, carrying messages for their lord, Thane Carrak. That’s usually boring, but this time Carrak has sent him on a long journey to summon the mysterious Rorie of Ytter. Rorie is reputed to be a wizard—or an outlaw, or maybe a saint—but the truth is far stranger, and Ivor suddenly finds himself caught up in a twisted magical intrigue that threatens Thane Carrak and could leave Ivor himself very dead. "
https://49thshelf.com/Books/T/The-Russian-s-Acquisition,The Russian's Acquisition,Dani Collins,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-russian-s-acquisition/9780373132935_cover/422668589-1-eng-CA/9780373132935_cover_coverbookpage_embed.jpg,"To: ClairDaniels@BrighterDaysChildrensFund.org From: Aleksy.D@DmitrievHoldings.com Subject: Contractual Offer You will find $100,000 in your charity's account today, provided I find you in my bed tonight.  Aleksy Dmitriev is after the ultimate revenge. Yet his plan backfires when he discovers that his new mistress, Clair Daniels, is a virgin who could not have been her former employer's lover. Revenge may be out the window, but that won't stop Aleksy from enjoying the perks of his purchase?. But Clair is destined to be more than just this Russian's acquisition! "
